ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
6c43461ebaae1c20,activemil,/m/083kb,1,0.714375,0.945625,0.0,0.859964,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6c8bf6da772daaac,xclick,/m/083kb,1,0.29125,0.59875,0.524083,0.87156,1,0,0,0,0,0.3,0.29125,0.583125,0.59875,0.87156,0.831422,0.524083,0.53555
6c8bf6da772daaac,xclick,/m/083kb,1,0.46875,0.9975,0.004587,0.552752,1,0,0,0,0,0.46875,0.499375,0.9975,0.995,0.108945,0.004587,0.552752,0.550459
6c9c34b33470f2fd,xclick,/m/083kb,1,0.090682,0.239525,0.1207,0.749218,0,0,0,0,0,0.165729,0.090682,0.239525,0.200125,0.1207,0.398999,0.395872,0.749218
6c9c34b33470f2fd,xclick,/m/083kb,1,0.300813,0.406504,0.081301,0.679174,0,0,0,0,0,0.348968,0.300813,0.406504,0.362101,0.081301,0.277674,0.291432,0.679174
6c9c34b33470f2fd,xclick,/m/083kb,1,0.442777,0.570982,0.08818,0.809256,0,0,0,0,0,0.492183,0.442777,0.570982,0.502189,0.08818,0.365228,0.368355,0.809256
6c9c34b33470f2fd,xclick,/m/083kb,1,0.592871,0.686679,0.095059,0.874296,0,0,0,0,0,0.629143,0.592871,0.686679,0.630394,0.095059,0.296435,0.327705,0.874296
6c9c34b33470f2fd,xclick,/m/083kb,1,0.682927,0.803627,0.103189,0.920575,0,0,0,0,0,0.725453,0.682927,0.803627,0.732333,0.103189,0.317073,0.364603,0.920575
6c9c34b33470f2fd,xclick,/m/083kb,1,0.828643,0.92808,0.106942,0.954346,0,0,0,0,0,0.88868,0.828643,0.92808,0.861163,0.106942,0.302064,0.341463,0.954346
6cacbf557b352c65,xclick,/m/083kb,1,0.044,0.112,0.458667,0.536,1,0,0,0,0,0.044,0.066,0.112,0.1,0.504,0.536,0.477333,0.458667
6cacbf557b352c65,xclick,/m/083kb,1,0.142,0.222,0.458667,0.533333,0,0,0,0,0,0.222,0.142,0.164,0.156,0.474667,0.482667,0.458667,0.533333
6cacbf557b352c65,xclick,/m/083kb,1,0.254,0.33,0.445333,0.536,0,0,0,0,0,0.33,0.254,0.302,0.33,0.445333,0.488,0.536,0.506667
6cacbf557b352c65,xclick,/m/083kb,1,0.42,0.492,0.488,0.554667,0,0,0,0,0,0.474,0.42,0.432,0.492,0.554667,0.554667,0.488,0.493333
6cacbf557b352c65,xclick,/m/083kb,1,0.58,0.998,0.312,0.776,0,1,0,0,0,0.602,0.58,0.998,0.998,0.312,0.349333,0.522667,0.776
6cd8b844d3296d50,xclick,/m/083kb,1,0.0,0.880177,0.336875,0.814375,0,0,0,0,0,0.005178,0.880177,0.809911,0.0,0.336875,0.74,0.814375,0.389375
6d586fbedbdaa27a,activemil,/m/083kb,1,0.49185,0.865772,0.36875,0.551562,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6d586fbedbdaa27a,xclick,/m/083kb,1,0.219559,0.396932,0.398438,0.492969,0,0,0,0,0,0.270374,0.219559,0.396932,0.391179,0.398438,0.455469,0.48125,0.492969
6d5e23437a5d98ee,activemil,/m/083kb,1,0.192635,0.973088,0.845703,1.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6e2d1c778c926cfd,xclick,/m/083kb,1,0.546875,0.59625,0.526266,0.868668,1,0,0,0,0,0.56375,0.59625,0.546875,0.56375,0.526266,0.546904,0.659475,0.868668
6e4e0d0e31d264a5,xclick,/m/083kb,1,0.175833,0.518333,0.429972,0.903361,0,0,0,0,0,0.239167,0.518333,0.331667,0.175833,0.429972,0.70028,0.903361,0.641457
6e4e0d0e31d264a5,xclick,/m/083kb,1,0.5675,0.673333,0.684874,0.72409,1,0,0,0,0,0.673333,0.5675,0.57,0.670833,0.684874,0.717087,0.72409,0.684874
6e4e0d0e31d264a5,xclick,/m/083kb,1,0.6875,0.871667,0.773109,0.77451,1,0,0,0,0,0.6875,0.6875,0.871667,0.871667,0.773109,0.77451,0.773109,0.773109
6e4e0d0e31d264a5,xclick,/m/083kb,1,0.694167,0.881667,0.773109,0.784314,1,0,0,0,0,0.881667,0.881667,0.881667,0.694167,0.773109,0.773109,0.773109,0.784314
6e8ce0fa24a5c2aa,xclick,/m/083kb,1,0.0,0.771667,0.3725,0.999375,1,1,0,0,0,0.066667,0.771667,0.123333,0.0,0.3725,0.60875,0.999375,0.406875
6e8cec8295de56e3,xclick,/m/083kb,1,0.48625,0.57875,0.472222,0.575,1,0,0,0,0,0.491875,0.48625,0.548125,0.57875,0.472222,0.477778,0.575,0.555556
6ea741e2868efa83,xclick,/m/083kb,1,0.0,0.678125,0.170433,0.578154,1,1,0,0,0,0.0,0.045,0.154375,0.678125,0.218456,0.170433,0.578154,0.500942
6ebb0ed6d4732490,xclick,/m/083kb,1,0.454375,0.538125,0.355263,0.772556,1,0,0,0,0,0.5275,0.454375,0.538125,0.465625,0.355263,0.756579,0.369361,0.772556
6ede8d9f267c1573,xclick,/m/083kb,1,0.0,0.999375,0.0,0.952158,0,1,1,0,0,0.891875,0.999375,0.0,0.006875,0.0,0.432458,0.619137,0.952158
6ef251c7d86614a3,xclick,/m/083kb,1,0.174428,0.378493,0.215,0.98875,0,0,0,1,0,0.286198,0.174428,0.26757,0.378493,0.215,0.76625,0.98875,0.71875
6efa649693a87c74,xclick,/m/083kb,1,0.378125,0.536875,0.449859,0.826617,1,0,0,0,0,0.415625,0.378125,0.533125,0.536875,0.449859,0.490159,0.826617,0.824742
6efa649693a87c74,xclick,/m/083kb,1,0.479375,0.5425,0.659794,0.830366,1,0,0,0,0,0.4925,0.479375,0.54,0.5425,0.659794,0.682287,0.830366,0.826617
6f13ce32426d71e1,xclick,/m/083kb,1,0.368324,0.569061,0.7375,0.948611,1,0,0,0,0,0.530387,0.368324,0.569061,0.40884,0.7375,0.929167,0.763889,0.948611
6f81931df65b9af0,xclick,/m/083kb,1,0.095685,0.787054,0.03875,0.895,1,0,0,0,0,0.776735,0.126642,0.095685,0.787054,0.895,0.03875,0.400625,0.89375
6f81931df65b9af0,xclick,/m/083kb,1,0.288931,0.999062,0.705,0.79875,1,0,0,0,0,0.506567,0.288931,0.999062,0.932458,0.705,0.739375,0.78,0.79875
6f9c6452ca5849db,xclick,/m/083kb,1,0.476667,0.71,0.557377,0.590164,0,0,0,0,0,0.476667,0.71,0.485,0.486667,0.568306,0.588342,0.590164,0.557377
6fa9934a30b93cf0,activemil,/m/083kb,1,0.488125,0.824375,0.436667,0.828889,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.021875,0.034375,0.150118,0.206856,1,0,0,0,0,0.031875,0.034375,0.021875,0.024375,0.150118,0.150118,0.206856,0.206856
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.021875,0.038125,0.147754,0.211584,1,0,0,0,0,0.021875,0.023125,0.035625,0.038125,0.152482,0.147754,0.211584,0.20922
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.1425,0.29,0.174941,0.761229,1,0,0,0,0,0.1425,0.165625,0.29,0.285,0.758865,0.761229,0.182033,0.174941
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.19125,0.2825,0.068558,0.836879,0,0,0,0,0,0.219375,0.19125,0.279375,0.2825,0.836879,0.817967,0.068558,0.070922
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.23625,0.363125,0.070922,0.820331,1,0,0,0,0,0.35125,0.363125,0.23625,0.23875,0.820331,0.809693,0.07565,0.070922
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.269375,0.325625,0.059102,0.708038,1,0,0,0,0,0.310625,0.325625,0.269375,0.274375,0.70331,0.708038,0.059102,0.06383
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.371875,0.53875,0.066194,0.832151,1,0,0,0,0,0.371875,0.385,0.53875,0.53875,0.8026,0.832151,0.066194,0.068558
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.45125,0.618125,0.042553,0.851064,1,0,0,0,0,0.59,0.618125,0.45125,0.455,0.851064,0.834515,0.047281,0.042553
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.461875,0.5,0.052009,0.878251,1,0,0,0,0,0.461875,0.466875,0.5,0.478125,0.686761,0.878251,0.250591,0.052009
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.49125,0.525625,0.250591,0.751773,1,0,0,0,0,0.50125,0.525625,0.49125,0.4975,0.751773,0.751773,0.252955,0.250591
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.5,0.55375,0.192671,0.882979,1,0,0,0,0,0.55375,0.530625,0.505,0.5,0.878251,0.882979,0.195035,0.192671
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.633125,0.85625,0.078014,0.8487,1,0,0,0,0,0.645,0.633125,0.85625,0.85125,0.8487,0.820331,0.088652,0.078014
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.74625,0.983125,0.073286,0.914894,1,0,0,0,0,0.943125,0.983125,0.74875,0.74625,0.914894,0.906619,0.073286,0.073286
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.75625,0.8075,0.059102,0.776596,1,0,0,0,0,0.8075,0.8025,0.75625,0.776875,0.061466,0.059102,0.769504,0.776596
6fc2ccf369aac8ee,xclick,/m/083kb,1,0.79625,0.915,0.098109,0.945626,1,0,0,0,0,0.879375,0.915,0.7975,0.79625,0.945626,0.929078,0.098109,0.105201
700f4442488bed6f,activemil,/m/083kb,1,0.04375,0.275,0.294792,0.525,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
70136ff56b12a212,activemil,/m/083kb,1,0.13141,0.9375,0.1025,0.385,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7026a10f197da7ab,activemil,/m/083kb,1,0.160528,0.476025,0.311881,0.757426,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7026a10f197da7ab,xclick,/m/083kb,1,0.454482,0.999305,0.655941,0.998762,1,1,0,0,0,0.863099,0.999305,0.578874,0.454482,0.655941,0.717822,0.998762,0.964109
7028d62c4e17980a,activemil,/m/083kb,1,0.241983,0.460641,0.131455,0.7723,1,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
705a6efd988fc536,xclick,/m/083kb,1,0.060038,0.565666,0.363125,0.460625,1,0,0,0,0,0.077861,0.060038,0.496248,0.565666,0.363125,0.380625,0.460625,0.433125
706d90f190354457,activemil,/m/083kb,1,0.072266,0.607422,0.509517,0.989751,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
70e275010bf89f4b,xclick,/m/083kb,1,0.476562,0.547852,0.751471,0.789706,0,0,0,0,0,0.476562,0.547852,0.537109,0.523438,0.761765,0.775,0.789706,0.751471
70e275010bf89f4b,xclick,/m/083kb,1,0.803711,0.892578,0.869118,0.998529,1,1,0,0,0,0.876953,0.892578,0.811523,0.803711,0.998529,0.995588,0.869118,0.882353
70fb60ffd2a7e4b4,xclick,/m/083kb,1,0.026875,0.39125,0.289077,0.783427,1,0,0,0,0,0.026875,0.195,0.39125,0.34,0.671375,0.783427,0.339925,0.289077
710ff73f93ba9eec,xclick,/m/083kb,1,0.409375,0.423125,0.488329,0.513539,0,0,0,0,0,0.416875,0.409375,0.423125,0.416875,0.488329,0.495798,0.495798,0.513539
713d7da9924c7cc1,xclick,/m/083kb,1,0.034375,0.16,0.044712,0.478074,1,0,0,1,0,0.040625,0.16,0.143125,0.034375,0.044712,0.464316,0.478074,0.065348
713d7da9924c7cc1,xclick,/m/083kb,1,0.589375,0.999375,0.3319,0.595873,1,1,0,1,0,0.961875,0.999375,0.62,0.589375,0.3319,0.363715,0.595873,0.515047
715b0483e1b97d9d,activemil,/m/083kb,1,0.0675,0.41625,0.741667,1.0,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
716b480d715e5504,xclick,/m/083kb,1,0.0,0.999375,0.0,0.928705,0,1,1,0,0,0.0,0.48625,0.999375,0.508125,0.609756,0.0,0.472795,0.928705
71b371409ab745df,activemil,/m/083kb,1,0.190586,0.314043,0.69201,0.992268,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71c0fe3c8dbdbe61,xclick,/m/083kb,1,0.532143,0.726429,0.33,0.61,1,0,0,0,0,0.708571,0.532143,0.580714,0.726429,0.33,0.495,0.61,0.357
71f9203be7272fc6,xclick,/m/083kb,1,0.170625,0.54625,0.28424,0.363039,1,0,0,0,0,0.170625,0.18625,0.54625,0.480625,0.315197,0.28424,0.291745,0.363039
7202ee7534f70f2f,xclick,/m/083kb,1,0.18875,0.285625,0.657895,0.99906,0,1,0,0,0,0.2625,0.18875,0.285625,0.255625,0.657895,0.826128,0.703947,0.99906
72487163dbeb8f0c,activemil,/m/083kb,1,0.52753,0.899554,0.17375,0.5575,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
72487163dbeb8f0c,xclick,/m/083kb,1,0.411458,0.696429,0.4025,0.683125,1,0,0,0,0,0.691964,0.696429,0.411458,0.411458,0.4025,0.479375,0.665625,0.683125
725cf111acf8a2d6,xclick,/m/083kb,1,0.419375,0.489375,0.359375,0.575,1,0,0,0,0,0.473125,0.419375,0.489375,0.43875,0.359375,0.416406,0.399219,0.575
72aadd5e83b3af27,xclick,/m/083kb,1,0.0,0.0775,0.401322,0.478754,0,1,0,0,0,0.000625,0.0,0.063125,0.0775,0.401322,0.410765,0.478754,0.449481
72aadd5e83b3af27,xclick,/m/083kb,1,0.40625,0.51,0.643059,0.720491,1,0,0,0,0,0.410625,0.40625,0.5075,0.51,0.643059,0.666667,0.720491,0.718602
72aadd5e83b3af27,xclick,/m/083kb,1,0.47625,0.575625,0.406988,0.471199,0,0,0,0,0,0.47625,0.575625,0.5625,0.56,0.406988,0.443815,0.422096,0.471199
72c039c023d55124,activemil,/m/083kb,1,0.029188,0.280457,0.074375,0.36875,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
72e1e38c3335934f,xclick,/m/083kb,1,0.433975,0.902455,0.61196,0.663123,1,0,0,1,0,0.433975,0.453218,0.902455,0.760451,0.649834,0.663123,0.651163,0.61196
72e4546f2e5dbb6a,xclick,/m/083kb,1,0.010309,0.917526,0.05,0.670625,1,0,1,0,0,0.20806,0.010309,0.835989,0.917526,0.05,0.08625,0.670625,0.658125
72e4546f2e5dbb6a,xclick,/m/083kb,1,0.070291,0.582943,0.385,0.4875,1,0,0,0,0,0.070291,0.519213,0.582943,0.519213,0.4075,0.385,0.481875,0.4875
72f440feef78f4ef,activemil,/m/083kb,1,0.189583,0.479167,0.468056,0.980556,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
72fc2240c007ac2f,activemil,/m/083kb,1,0.208255,0.731707,0.61625,0.879375,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
730e7586d1dd4f9c,activemil,/m/083kb,1,0.653125,0.72875,0.578799,0.918387,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
735abeabcb712aa4,xclick,/m/083kb,1,0.58,0.748421,0.27051,0.476718,0,0,0,0,0,0.58,0.584211,0.748421,0.716842,0.27051,0.422025,0.389505,0.476718
737332cfcd07d4e1,xclick,/m/083kb,1,0.0,0.123125,0.372531,0.471308,0,1,0,0,0,0.0875,0.0,0.09,0.123125,0.372531,0.405456,0.471308,0.430856
7378ef3b8dc36d3d,xclick,/m/083kb,1,0.37375,0.509375,0.256816,0.682498,1,0,0,0,0,0.509375,0.509375,0.37375,0.406875,0.682498,0.682498,0.287599,0.256816
738193403ae90038,activemil,/m/083kb,1,0.105,0.685,0.216667,0.886667,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7392e53b4b6f4c80,activemil,/m/083kb,1,0.055664,0.537109,0.19186,0.606105,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7392e53b4b6f4c80,xclick,/m/083kb,1,0.0,0.071289,0.313953,0.443314,1,1,0,0,0,0.061523,0.071289,0.000977,0.0,0.313953,0.31686,0.443314,0.414244
7392e53b4b6f4c80,xclick,/m/083kb,1,0.044922,0.195312,0.305233,0.406977,1,0,0,0,0,0.154297,0.195312,0.171875,0.044922,0.406977,0.367733,0.305233,0.337209
7392e53b4b6f4c80,xclick,/m/083kb,1,0.792969,0.974609,0.164244,0.998547,1,1,0,0,0,0.875977,0.792969,0.911133,0.974609,0.164244,0.228198,0.998547,0.914244
73e5afac876bb77e,activemil,/m/083kb,1,0.59875,0.79,0.593809,0.767355,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7417ad19f8d51608,xclick,/m/083kb,1,0.0,0.968333,0.6675,0.814375,0,1,0,0,0,0.7675,0.968333,0.0,0.0,0.6675,0.6775,0.814375,0.805625
7417ad19f8d51608,xclick,/m/083kb,1,0.211667,0.7125,0.2575,0.78875,0,0,0,0,0,0.6675,0.211667,0.7125,0.503333,0.2575,0.385625,0.394375,0.78875
743ea11053ec2e91,activemil,/m/083kb,1,0.290625,0.726875,0.382662,0.749562,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
74bb8dffc6f8b928,xclick,/m/083kb,1,0.282143,0.490714,0.232,0.477,1,0,0,0,0,0.484286,0.490714,0.282143,0.297857,0.232,0.241,0.451,0.477
74bb8dffc6f8b928,xclick,/m/083kb,1,0.44,0.642143,0.154,0.401,1,0,0,0,0,0.635714,0.642143,0.53,0.44,0.154,0.174,0.401,0.356
7505f26b3b049a41,xclick,/m/083kb,1,0.2875,0.659375,0.307512,0.568075,1,0,0,0,0,0.2875,0.470313,0.659375,0.428125,0.467136,0.307512,0.373239,0.568075
751cb3a05b833e89,xclick,/m/083kb,1,0.609281,0.977545,0.0425,0.41625,1,0,0,1,0,0.959581,0.609281,0.64521,0.977545,0.0425,0.38375,0.41625,0.07625
752e5a7572eae4e5,activemil,/m/083kb,1,0.25625,0.605,0.234962,0.981203,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7548e809c2a1c407,xclick,/m/083kb,1,0.208984,0.429688,0.04386,0.612573,1,0,0,0,0,0.213867,0.429688,0.375,0.208984,0.04386,0.461988,0.612573,0.061404
7548e809c2a1c407,xclick,/m/083kb,1,0.275391,0.417969,0.190058,0.603801,1,0,0,0,0,0.380859,0.417969,0.276367,0.275391,0.603801,0.580409,0.190058,0.190058
75c12ebd53795ba3,xclick,/m/083kb,1,0.333125,0.7775,0.208333,0.34,1,0,0,0,0,0.333125,0.7775,0.759375,0.61625,0.2925,0.315,0.34,0.208333
75ed8c16be60bb89,xclick,/m/083kb,1,0.961875,0.999375,0.440901,0.617261,1,1,0,0,0,0.975625,0.961875,0.999375,0.999375,0.440901,0.4606,0.551595,0.617261
7624e6e20f29d63e,xclick,/m/083kb,1,0.211875,0.361875,0.170256,0.276923,1,0,0,0,0,0.3525,0.361875,0.2525,0.211875,0.170256,0.178462,0.276923,0.260513
7624e6e20f29d63e,xclick,/m/083kb,1,0.476875,0.516875,0.66359,0.941538,1,0,0,0,0,0.505,0.516875,0.505,0.476875,0.66359,0.756923,0.941538,0.758974
7624e6e20f29d63e,xclick,/m/083kb,1,0.523125,0.6575,0.33641,0.390769,1,0,0,0,0,0.64375,0.6575,0.565625,0.523125,0.33641,0.348718,0.390769,0.363077
7624e6e20f29d63e,xclick,/m/083kb,1,0.795,0.881875,0.344615,0.411282,1,0,0,0,0,0.821875,0.881875,0.80125,0.795,0.344615,0.361026,0.411282,0.386667
7624e6e20f29d63e,xclick,/m/083kb,1,0.7975,0.905625,0.541538,0.591795,1,0,0,0,0,0.84125,0.905625,0.856875,0.7975,0.541538,0.587692,0.591795,0.555897
763e879463ea1588,xclick,/m/083kb,1,0.106667,0.181667,0.69125,0.8,1,0,0,1,0,0.125,0.106667,0.155833,0.181667,0.69125,0.735,0.8,0.765
763e879463ea1588,xclick,/m/083kb,1,0.355,0.503333,0.1575,0.31,1,0,0,1,0,0.371667,0.433333,0.503333,0.355,0.1575,0.31,0.21375,0.21875
763e879463ea1588,xclick,/m/083kb,1,0.395,0.494167,0.235,0.3625,1,0,0,1,0,0.494167,0.484167,0.395,0.415,0.25625,0.235,0.3475,0.3625
763e879463ea1588,xclick,/m/083kb,1,0.583333,0.665833,0.7175,0.81375,1,0,0,1,0,0.625,0.583333,0.621667,0.665833,0.7175,0.73625,0.81375,0.735
763e879463ea1588,xclick,/m/083kb,1,0.670833,0.771667,0.17625,0.31,1,0,0,1,0,0.696667,0.771667,0.708333,0.670833,0.17625,0.24875,0.31,0.2075
763e879463ea1588,xclick,/m/083kb,1,0.844167,0.919167,0.71375,0.79625,1,0,0,1,0,0.905,0.8725,0.919167,0.844167,0.71375,0.79625,0.7575,0.74
76bb419baa10c52b,xclick,/m/083kb,1,0.395625,0.4675,0.248333,0.434167,1,0,0,1,0,0.4575,0.4675,0.400625,0.395625,0.434167,0.4275,0.248333,0.2675
76ef3acda32f0504,activemil,/m/083kb,1,0.165103,0.621951,0.048125,0.52,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
77750739d82e1344,activemil,/m/083kb,1,0.134766,0.96582,0.11094,0.747304,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
77db68205b41997c,xclick,/m/083kb,1,0.298311,0.493433,0.27125,0.395625,0,0,0,0,0,0.43152,0.298311,0.390244,0.493433,0.27125,0.36875,0.395625,0.385625
780510e953b96e06,activemil,/m/083kb,1,0.295,0.458125,0.343392,0.505723,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
780510e953b96e06,xclick,/m/083kb,1,0.83375,0.88375,0.457856,0.694069,1,0,0,0,0,0.850625,0.83375,0.88375,0.87625,0.457856,0.5359,0.580645,0.694069
7821fc958bb8f5fb,activemil,/m/083kb,1,0.048872,0.68891,0.635,0.889375,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7847e136df75605d,xclick,/m/083kb,1,0.041875,0.710625,0.481238,0.763602,1,0,1,0,0,0.041875,0.710625,0.546875,0.11,0.523452,0.677298,0.763602,0.481238
7847e136df75605d,xclick,/m/083kb,1,0.241875,0.42125,0.135084,0.221388,1,0,0,0,0,0.339375,0.241875,0.301875,0.42125,0.135084,0.182927,0.221388,0.175422
7847e136df75605d,xclick,/m/083kb,1,0.436875,0.659375,0.286116,0.442777,1,0,0,0,0,0.62125,0.436875,0.561875,0.659375,0.286116,0.378987,0.442777,0.349906
78a07a53515ead99,activemil,/m/083kb,1,0.12793,0.294922,0.529948,0.742188,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
78a07a53515ead99,xclick,/m/083kb,1,0.5,0.597656,0.566406,0.660156,0,0,0,0,0,0.541992,0.5,0.597656,0.571289,0.566406,0.592448,0.585938,0.660156
78c1d11a425ac0d0,xclick,/m/083kb,1,0.0,0.41125,0.022514,0.832083,0,1,0,0,0,0.0,0.41125,0.04125,0.0,0.022514,0.545966,0.832083,0.549719
78dc5c6667a733b9,xclick,/m/083kb,1,0.29375,0.410625,0.685892,0.74268,1,0,0,0,0,0.29375,0.3125,0.31875,0.410625,0.731145,0.700976,0.74268,0.685892
78dc5c6667a733b9,xclick,/m/083kb,1,0.380625,0.530625,0.669033,0.703638,1,0,0,0,0,0.515625,0.530625,0.520625,0.380625,0.669033,0.670807,0.698314,0.703638
790ded3162ce09a9,activemil,/m/083kb,1,0.554688,0.8,0.125,0.748438,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79550c57cf2289a8,activemil,/m/083kb,1,0.242284,0.507716,0.327546,0.903935,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79550c57cf2289a8,xclick,/m/083kb,1,0.18287,0.30787,0.467593,0.565972,1,0,0,0,0,0.185185,0.18287,0.30787,0.302469,0.467593,0.496528,0.53125,0.565972
79550c57cf2289a8,xclick,/m/083kb,1,0.541667,0.68287,0.555556,0.675926,1,0,0,0,0,0.68287,0.54321,0.541667,0.541667,0.606481,0.675926,0.555556,0.555556
79550c57cf2289a8,xclick,/m/083kb,1,0.760031,0.843364,0.314815,0.689815,1,0,0,0,0,0.785494,0.760031,0.843364,0.829475,0.314815,0.422454,0.65625,0.689815
79612c3bdc505cbe,xclick,/m/083kb,1,0.0,0.999375,0.029029,0.55956,1,1,0,0,0,0.999375,0.858662,0.0,0.175109,0.384384,0.029029,0.062062,0.55956
7976dc3d0cb9e3ba,activemil,/m/083kb,1,0.153333,0.421667,0.358333,0.554167,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7976dc3d0cb9e3ba,xclick,/m/083kb,1,0.698333,0.93,0.245833,0.420833,0,0,0,0,0,0.751667,0.698333,0.93,0.881667,0.245833,0.283333,0.370833,0.420833
79d2aa473e9ffd5e,xclick,/m/083kb,1,0.2575,0.646875,0.43375,0.999375,1,1,0,0,0,0.3875,0.2575,0.554375,0.646875,0.43375,0.488125,0.999375,0.90875
7a5bd7814e96d59f,xclick,/m/083kb,1,0.024922,0.077882,0.385069,0.573674,0,0,0,0,0,0.024922,0.077882,0.068536,0.060228,0.385069,0.522593,0.569745,0.573674
7a5bd7814e96d59f,xclick,/m/083kb,1,0.298027,0.370717,0.563851,0.836935,0,0,0,0,0,0.327103,0.298027,0.321911,0.370717,0.563851,0.642436,0.836935,0.595285
7a5bd7814e96d59f,xclick,/m/083kb,1,0.426791,0.450675,0.64833,0.901768,0,0,0,0,0,0.430945,0.426791,0.450675,0.437175,0.64833,0.734774,0.736739,0.901768
7a5bd7814e96d59f,xclick,/m/083kb,1,0.76947,0.988577,0.292731,0.72888,0,0,0,0,0,0.76947,0.988577,0.988577,0.773624,0.709234,0.292731,0.310413,0.72888
7a70b4f076837c20,activemil,/m/083kb,1,0.728516,0.988281,0.278932,0.893175,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7a70b4f076837c20,xclick,/m/083kb,1,0.240234,0.443359,0.31454,0.635015,1,0,0,0,0,0.261719,0.240234,0.443359,0.421875,0.31454,0.376855,0.578635,0.635015
7ac81048d6d0c50a,xclick,/m/083kb,1,0.374449,0.594714,0.408824,0.902941,1,0,0,0,0,0.519824,0.594714,0.54185,0.374449,0.408824,0.755882,0.902941,0.5
7b0750c9b3308250,xclick,/m/083kb,1,0.690625,0.999375,0.330833,0.9675,0,0,0,0,0,0.999375,0.999375,0.690625,0.73625,0.330833,0.833333,0.903333,0.9675
7b33d6c6628e1ca6,activemil,/m/083kb,1,0.03875,0.225,0.315,0.656667,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
